id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,target
8631,9,4,3,1,0,3,0,0,0,15,0,0,1,2,12,0
8632,0,0,1,0,0,0,2,1,0,1,2,0,0,0,0,1
8633,2,6,4,0,0,13,0,4,2,3,0,0,0,13,3,1
8634,2,6,0,0,0,0,0,0,4,1,1,0,1,4,0,1
8635,0,0,3,0,3,0,0,0,2,1,14,0,0,7,0,1
8636,0,0,13,1,0,3,0,0,0,0,1,0,1,4,1,1
8637,2,1,10,1,2,3,0,0,0,1,3,0,0,37,0,1
8638,8,0,4,1,1,12,0,0,0,0,5,0,0,1,1,0
8639,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8640,2,2,0,0,1,0,0,3,0,0,0,0,1,5,1,0
8641,12,0,6,0,5,0,0,0,0,2,0,0,0,7,0,1
8642,4,15,16,2,5,16,2,5,1,14,37,0,0,0,1,0
8643,1,0,6,0,2,0,4,0,0,2,0,0,1,0,3,1
8644,8,0,0,1,1,1,1,1,2,2,0,0,0,2,1,0
8645,0,0,9,0,0,0,0,0,2,0,2,0,0,2,0,0
8646,0,0,0,0,1,0,0,1,1,0,2,0,0,2,1,0
8647,0,1,12,1,18,5,10,2,1,0,17,26,1,4,1,0
8648,0,2,8,4,4,8,2,2,0,5,4,4,6,5,3,1
8649,1,0,2,0,0,1,0,1,0,0,0,0,0,4,0,0
8650,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
8651,0,0,13,0,0,0,0,0,0,5,3,0,0,7,2,0
8652,4,1,9,0,1,0,1,1,0,8,1,0,1,63,2,0
8653,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0
8654,3,0,51,1,0,1,21,3,0,0,1,1,0,8,2,0
8655,7,1,15,1,2,8,0,2,0,13,0,0,0,3,1,0
8656,0,3,41,1,6,0,9,1,0,27,4,7,2,11,2,1
8657,7,0,7,0,0,15,0,0,1,3,0,0,2,4,2,1
8658,0,0,5,0,2,0,0,0,14,0,0,1,0,0,0,1
8659,3,0,0,0,1,0,0,0,0,4,2,0,3,2,0,0
8660,20,0,17,2,1,3,0,1,0,1,61,26,1,9,1,0
8661,1,2,2,1,2,0,2,0,0,3,0,0,1,5,1,1
8662,6,0,2,0,1,0,5,1,0,0,0,0,0,8,0,0
8663,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
8664,0,1,3,2,0,0,1,0,1,2,0,3,0,3,2,0
8665,39,27,8,1,2,3,0,0,7,1,4,2,1,21,1,0
8666,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,1
8667,0,2,14,0,0,1,2,0,2,7,0,0,0,17,1,0
8668,0,2,5,0,13,4,0,0,1,3,2,5,1,16,2,1
8669,1,2,1,0,1,2,1,0,0,5,0,0,2,3,1,1
8670,3,0,0,1,1,0,7,0,0,0,1,0,0,3,0,0
8671,1,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1
8672,8,0,13,1,8,2,0,1,0,0,3,0,0,7,0,1
8673,7,3,4,0,0,2,1,0,1,4,0,1,0,5,0,0
8674,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
8675,0,0,1,1,0,0,0,2,2,0,1,0,1,0,1,1
8676,6,2,0,0,0,1,0,1,0,3,0,4,0,7,1,0
8677,0,2,2,0,0,0,0,1,0,1,2,0,1,0,1,0
8678,0,0,0,0,3,0,0,0,5,0,0,13,0,1,0,1
8679,5,0,1,0,2,0,0,0,0,0,1,0,0,2,1,1
8680,3,2,0,0,6,1,0,0,0,1,2,0,0,2,0,1
8681,0,0,1,2,0,0,0,1,0,0,1,1,0,15,0,0
8682,2,2,11,0,2,0,0,0,0,0,1,0,0,0,0,1
8683,0,1,7,0,0,0,1,1,5,6,0,0,0,4,15,0
8684,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8685,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,1
8686,1,2,4,0,0,0,1,0,1,9,0,0,0,4,3,0
8687,0,0,0,1,5,0,0,1,0,5,0,0,0,3,0,1
8688,0,0,5,0,1,0,0,0,0,0,0,2,0,6,0,1
8689,0,0,1,0,2,0,0,0,0,3,0,22,3,11,1,1
8690,46,2,4,2,22,59,2,1,4,2,0,1,0,3,7,1
8691,1,0,8,0,0,0,0,0,1,0,3,10,0,3,0,1
8692,0,0,20,1,2,1,0,0,2,1,0,1,1,0,0,0
8693,1,0,0,0,1,0,0,1,1,0,1,0,0,3,0,0
8694,10,2,4,1,0,1,0,2,0,3,14,1,0,0,1,0
8695,4,3,4,3,0,2,1,0,2,0,1,0,0,0,0,0
8696,2,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0
8697,1,2,0,0,0,2,0,0,0,1,0,0,0,10,0,0
8698,2,2,10,3,1,4,0,2,5,0,0,2,0,6,1,0
8699,9,1,0,0,4,1,0,0,4,1,2,0,4,3,1,0
8700,0,1,11,2,0,11,0,3,1,5,2,1,0,13,1,1
8701,1,27,3,0,1,29,0,1,10,4,2,1,2,1,0,1
8702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
8703,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
8704,9,0,2,0,0,0,0,0,0,3,0,0,2,17,2,0
8705,1,0,0,1,4,2,0,0,0,3,2,0,0,8,0,0
8706,0,13,62,0,1,1,0,4,0,1,0,0,0,1,2,1
8707,7,0,8,1,1,1,0,1,0,0,0,0,0,0,2,1
8708,4,0,8,0,0,0,0,0,2,0,0,0,0,2,0,0
8709,0,0,1,1,0,0,9,8,0,0,0,0,0,1,2,0
8710,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
8711,5,27,3,0,4,0,0,0,2,0,2,0,1,7,3,0
8712,2,1,9,0,0,0,0,2,1,0,0,0,4,11,0,1
8713,3,1,9,0,10,1,0,0,0,0,0,1,1,5,0,0
8714,0,6,7,1,20,0,0,0,27,4,0,3,0,3,7,1
8715,3,0,0,0,0,0,0,0,1,0,6,1,0,9,1,1
8716,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,1
8717,1,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0
8718,9,0,7,0,0,0,0,0,1,1,3,0,0,0,0,1
8719,6,0,8,0,4,0,0,0,1,0,7,1,3,0,1,1
8720,0,23,0,1,0,4,0,2,0,2,0,0,0,0,0,1
8721,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1
8722,1,0,0,0,2,1,0,1,0,0,0,1,0,3,1,1
8723,1,1,1,2,1,1,0,0,0,5,12,0,0,38,0,1
8724,1,1,7,4,0,0,1,2,0,5,0,10,0,2,1,1
8725,2,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8726,3,2,2,1,0,1,0,0,2,3,1,0,0,8,0,0
8727,0,0,11,0,0,0,0,1,11,0,1,0,0,0,0,0
8728,4,2,39,3,8,0,7,3,0,4,0,0,2,2,1,0
8729,0,0,1,0,4,2,0,0,0,2,0,0,0,0,0,0
8730,4,2,1,3,6,0,1,7,0,2,1,3,0,10,0,1
8731,2,3,8,4,0,6,0,0,1,6,4,0,0,29,0,0
8732,2,0,0,2,7,1,2,0,4,0,0,0,4,51,1,0
8733,0,0,1,3,4,7,0,0,0,0,2,0,0,4,1,0
8734,0,9,18,0,1,0,0,0,1,0,1,0,0,5,0,1
8735,4,3,0,1,0,3,2,0,0,2,0,0,0,3,4,0
8736,2,4,11,0,1,6,0,0,0,1,0,0,0,1,0,1
8737,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,1
8738,2,0,4,1,10,3,0,1,0,3,0,0,2,33,0,1
8739,3,0,4,2,0,3,2,0,0,4,0,2,1,8,0,1
8740,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1
8741,0,0,0,0,1,0,2,0,0,1,0,0,0,6,0,0
8742,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1
8743,6,0,1,0,1,0,1,0,0,0,0,0,0,11,0,1
8744,1,0,3,0,0,0,1,0,0,1,0,0,0,1,1,0
8745,2,6,13,0,1,0,1,0,4,2,3,0,0,5,0,1
8746,1,2,1,2,0,0,4,1,1,0,0,0,1,3,1,1
8747,0,5,4,0,1,3,2,0,0,1,2,0,0,5,1,0
8748,0,0,9,1,0,1,0,2,2,1,11,0,0,13,1,1
8749,0,1,0,1,2,1,0,0,3,4,1,0,10,0,1,0
8750,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8751,0,1,0,1,0,0,3,1,0,4,0,1,0,7,1,1
8752,2,0,0,0,0,0,0,0,0,2,0,0,0,9,0,1
8753,0,0,2,0,2,0,0,0,0,0,0,0,0,6,0,1
8754,0,0,0,1,0,0,0,3,1,0,2,0,1,5,0,1
8755,9,3,10,0,1,0,0,0,1,0,0,13,0,9,5,0
8756,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
8757,3,0,27,1,2,2,0,1,13,21,0,1,1,6,0,0
8758,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8759,1,0,0,0,7,0,2,0,1,0,0,1,0,4,0,1
8760,2,0,5,1,0,0,0,0,7,0,0,0,0,8,0,0
8761,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1
8762,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,1
8763,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
8764,25,2,1,1,0,2,1,1,2,1,0,2,1,9,1,1
8765,2,1,3,0,27,6,4,2,0,1,0,3,0,3,1,1
8766,1,0,0,0,5,0,0,0,0,0,1,0,1,2,0,1
8767,0,1,1,0,0,1,0,4,0,1,0,32,3,0,0,1
8768,2,1,3,0,5,1,1,1,5,0,9,1,3,0,0,0
8769,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
8770,0,0,7,0,1,0,0,1,1,0,1,0,0,4,0,0
8771,0,0,7,0,2,0,0,0,0,0,2,0,0,0,0,1
8772,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,1
8773,5,0,1,2,2,0,0,0,0,2,0,0,0,0,0,0
8774,0,6,0,0,0,0,0,0,0,2,0,3,0,2,5,0
8775,16,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0
8776,1,2,1,0,1,7,0,1,0,0,0,0,0,13,0,1
8777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8778,5,1,76,0,1,11,0,1,2,2,0,0,1,0,1,0
8779,1,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0
8780,1,2,23,0,0,4,0,1,0,2,0,0,0,0,3,1
8781,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1
8782,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
8783,3,2,6,2,1,0,0,1,1,3,3,3,1,4,0,0
8784,4,11,0,0,0,0,0,0,1,1,0,0,2,0,2,1
8785,5,0,1,0,0,0,0,0,0,0,2,0,0,7,0,0
8786,2,0,0,0,3,0,0,0,0,1,2,0,0,16,0,1
8787,0,2,2,0,3,0,0,0,0,1,0,0,10,0,0,0
8788,5,10,9,3,4,0,2,0,0,6,1,2,0,11,1,1
8789,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8790,0,10,0,1,1,2,0,1,2,2,0,2,0,4,1,1
8791,1,0,52,0,1,16,1,0,0,11,0,0,0,1,1,1
8792,0,1,2,0,2,0,1,1,0,0,4,0,2,10,0,1
8793,2,6,0,0,0,7,1,0,2,4,0,1,0,12,0,0
8794,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
8795,12,18,48,0,2,4,1,2,2,18,1,0,2,4,2,0
8796,1,0,0,0,0,0,0,0,1,2,0,0,0,48,5,0
8797,0,3,1,0,0,3,0,3,0,1,0,12,0,5,0,0
8798,0,11,0,1,1,3,0,0,0,1,0,0,0,9,4,0
8799,0,3,0,0,3,0,1,0,0,31,0,2,0,3,0,0
8800,2,1,9,2,6,1,0,8,1,0,54,8,0,40,51,1
8801,1,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1
8802,2,0,9,0,0,2,0,2,0,1,0,0,0,17,1,1
8803,1,1,0,1,1,40,4,1,0,4,16,0,0,8,0,0
8804,0,0,0,1,4,22,1,3,0,4,0,1,1,2,3,0
8805,1,0,0,0,1,0,0,0,5,0,0,0,0,47,0,1
8806,2,1,5,0,0,0,0,0,7,0,1,0,1,4,1,0
8807,0,1,46,0,6,0,1,0,0,0,0,2,0,57,5,0
8808,48,0,13,3,1,9,1,0,2,0,1,0,0,5,0,0
8809,9,2,6,1,1,11,2,0,5,2,0,0,0,0,2,1
8810,1,0,1,0,0,0,0,3,1,0,2,0,0,2,0,0
8811,2,0,16,0,3,4,1,4,0,4,0,0,2,24,1,0
8812,0,2,0,1,1,0,0,0,0,3,0,0,0,0,1,1
8813,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8814,0,0,16,0,0,3,0,0,0,0,0,2,0,3,1,1
8815,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0
8816,0,0,1,1,0,0,0,0,1,0,0,0,1,3,0,0
8817,1,2,4,0,0,0,0,3,0,0,1,0,0,5,0,1
8818,0,0,3,0,0,0,0,1,0,5,0,2,0,10,0,1
8819,1,2,6,1,6,1,1,1,1,1,0,0,0,1,2,0
8820,0,0,2,2,1,0,3,0,1,0,0,0,0,5,1,1
8821,1,1,1,2,3,1,1,1,0,16,1,11,8,4,0,1
8822,3,0,0,0,0,0,0,1,0,0,0,0,0,14,8,1
8823,0,1,0,0,0,1,0,0,1,0,1,0,0,2,0,1
8824,2,24,1,0,0,0,0,1,0,0,0,0,0,2,0,1
8825,0,3,2,1,0,0,0,0,0,5,1,0,0,0,1,0
8826,2,3,1,0,0,0,2,0,2,2,2,2,1,14,0,0
8827,1,1,8,2,3,1,8,0,0,1,2,17,7,2,1,0
8828,1,0,0,1,0,4,1,0,0,0,5,0,0,5,0,1
8829,0,3,16,2,0,0,2,0,3,4,0,1,0,1,1,0
8830,1,0,7,0,0,0,1,0,0,0,1,0,0,1,0,0
8831,0,0,1,0,0,0,0,0,32,5,0,0,0,3,2,0
8832,1,0,7,0,1,0,1,0,1,1,2,0,0,8,4,0
8833,0,0,1,0,1,0,0,1,3,0,3,0,0,1,0,1
8834,0,1,7,0,0,6,0,0,0,0,0,0,0,7,1,0
8835,0,1,13,1,0,3,0,0,28,0,12,26,0,51,1,0
8836,3,0,0,3,0,3,0,0,0,10,0,2,1,7,20,1
8837,0,0,9,0,0,0,1,0,0,9,0,1,0,5,0,1
8838,5,1,3,0,3,3,0,4,1,1,0,7,6,27,5,1
8839,3,0,2,0,1,9,1,0,0,1,2,0,2,0,0,0
8840,2,1,9,1,0,0,0,1,0,1,0,0,0,0,1,0
8841,0,1,6,0,0,1,0,1,1,17,0,0,0,3,0,1
8842,6,2,2,2,0,0,1,2,0,12,0,0,0,11,2,0
8843,2,0,15,0,0,0,0,0,1,7,0,0,0,2,0,0
8844,0,6,2,5,0,1,0,0,0,0,2,2,0,1,3,0
8845,1,0,6,0,0,7,0,0,0,0,0,1,0,11,0,0
8846,4,2,2,2,1,0,0,0,1,8,0,0,1,5,15,0
8847,7,0,11,0,1,3,0,0,3,1,0,2,3,25,0,1
8848,6,0,2,0,0,1,0,23,2,4,10,0,0,8,1,0
8849,0,0,8,0,0,0,0,0,2,5,2,1,0,2,0,1
8850,1,1,0,0,0,0,2,1,1,14,7,0,0,11,0,0
8851,1,0,0,0,0,10,0,0,8,1,0,0,0,1,0,0
8852,3,0,2,1,0,0,0,0,0,1,0,1,0,21,0,1
8853,7,8,15,1,0,0,1,2,0,0,5,1,16,4,2,0
8854,38,0,0,1,0,2,0,0,1,0,1,0,0,3,2,1
8855,1,0,4,0,2,1,0,2,0,3,1,0,1,1,3,0
8856,0,0,2,0,2,6,0,0,0,4,1,0,0,2,1,0
8857,1,0,0,0,1,0,0,1,0,1,1,0,1,2,0,0
8858,2,0,0,0,4,0,0,1,1,4,1,0,0,0,0,1
8859,0,0,7,0,1,0,0,3,3,0,0,1,0,2,1,0
8860,2,0,13,0,0,0,0,0,1,0,2,0,0,1,5,1
8861,1,3,1,0,0,0,0,0,0,3,1,0,0,42,4,1
8862,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1
8863,0,1,7,1,0,0,0,4,0,4,0,0,0,1,6,1
8864,8,0,0,0,0,0,2,1,1,3,0,1,0,13,0,0
8865,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
8866,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8867,2,0,4,0,0,1,0,0,4,1,0,0,0,1,2,1
8868,0,0,5,0,1,1,0,2,0,0,3,18,0,4,1,0
8869,1,21,0,0,1,0,0,0,2,0,0,7,1,4,0,0
8870,1,0,1,0,0,0,0,3,0,0,4,7,1,1,0,0
8871,10,1,5,2,1,0,0,1,0,1,3,0,0,0,8,0
8872,0,0,2,2,1,0,0,0,0,3,0,0,0,23,0,0
8873,0,2,7,0,7,0,0,0,2,1,1,0,0,2,0,1
8874,0,1,1,0,0,0,0,0,5,1,0,1,1,0,2,0
8875,1,0,8,1,1,0,0,1,1,0,2,0,7,4,0,0
8876,3,0,5,1,0,2,1,1,2,1,3,5,2,3,2,0
8877,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1
8878,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0
8879,23,1,2,0,0,0,0,1,0,0,0,1,0,10,5,0
8880,0,4,2,1,1,0,3,1,0,9,0,0,1,1,1,0
8881,3,0,1,0,3,2,0,0,0,2,0,0,1,3,0,0
8882,1,0,0,0,0,2,3,0,3,1,3,0,0,4,5,0
8883,9,0,7,0,0,1,0,1,2,0,1,0,5,0,2,1
8884,1,0,1,0,1,0,0,0,3,0,1,0,0,0,0,1
8885,6,0,7,1,1,1,1,0,2,3,3,3,1,2,1,0
8886,1,2,6,1,4,4,2,1,0,6,2,1,2,27,0,0
8887,1,4,8,12,0,4,0,0,0,5,8,2,2,0,0,0
8888,6,18,4,0,4,4,12,1,1,0,3,0,1,11,0,1
8889,1,0,61,6,3,6,1,3,8,15,0,1,1,11,0,0
8890,7,1,0,1,15,5,2,3,0,2,41,7,0,3,1,1
8891,0,1,3,0,1,0,0,1,3,1,7,0,0,0,0,1
8892,1,0,10,0,1,1,0,0,0,1,0,2,0,33,1,0
8893,4,2,9,2,6,0,0,1,0,1,31,0,0,1,1,0
8894,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1
8895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8896,2,1,2,3,0,2,1,0,0,2,0,0,0,31,1,0
8897,2,2,6,2,0,5,0,0,0,2,7,0,2,7,32,0
8898,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
8899,6,7,10,0,0,3,0,0,0,4,0,0,1,13,0,0
8900,9,6,1,0,7,1,0,0,0,6,6,1,3,5,1,1
8901,0,0,2,0,0,45,0,0,2,1,0,0,0,11,0,1
8902,0,8,0,0,0,0,0,0,1,3,0,0,1,0,9,0
8903,2,1,14,0,1,1,0,1,0,3,2,0,1,1,0,0
8904,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
8905,0,1,1,0,0,0,1,0,0,1,0,0,0,13,3,1
8906,6,1,10,0,0,0,0,0,0,6,0,3,0,4,1,1
8907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8908,0,0,2,0,1,0,0,0,0,0,0,0,1,4,0,1
8909,3,7,15,3,0,0,15,4,3,2,0,0,2,10,0,1
8910,2,1,1,1,0,1,12,1,1,6,1,2,0,6,0,0
8911,2,0,2,3,2,0,0,1,17,2,0,0,0,0,5,0
8912,1,4,6,0,0,1,0,1,0,1,0,0,0,0,1,1
8913,0,0,0,0,0,0,8,0,1,4,0,0,0,1,0,0
8914,0,0,0,0,2,2,0,0,0,0,0,0,1,4,0,0
8915,1,7,0,1,0,0,2,0,3,0,0,0,1,5,1,1
8916,2,1,3,0,3,0,3,0,2,5,4,0,0,3,2,1
8917,0,1,5,1,0,19,7,0,0,1,4,3,0,63,2,0
8918,0,7,0,0,4,18,0,2,0,3,2,0,0,0,0,1
8919,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1
8920,1,0,0,0,2,1,2,4,1,3,4,2,2,1,1,0
8921,1,4,4,1,7,4,0,0,0,3,0,1,0,2,4,1
8922,1,0,0,1,4,0,0,0,2,9,2,0,1,3,3,0
8923,5,2,14,0,0,0,0,0,0,3,4,8,1,37,2,1
8924,2,1,54,0,3,7,0,0,0,1,1,0,2,51,2,1
8925,3,5,1,0,0,0,1,0,2,2,0,0,0,0,1,0
8926,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
8927,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1
8928,0,0,1,0,1,0,0,0,0,2,0,2,0,1,3,1
8929,6,2,12,2,1,4,0,4,1,7,3,0,1,2,4,0
8930,0,0,0,0,6,0,0,0,1,1,1,0,0,0,0,1
8931,1,2,6,3,9,0,0,1,26,2,3,18,6,4,0,1
8932,1,1,25,0,0,0,0,2,7,4,1,0,0,0,0,0
8933,0,1,4,1,0,2,7,2,6,4,1,0,0,3,1,1
8934,0,1,25,1,0,0,0,0,12,3,5,10,0,0,1,0
8935,2,1,2,0,2,1,0,0,0,4,4,3,0,10,0,0
8936,0,1,7,0,0,0,0,0,4,5,2,1,1,0,13,1
8937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8938,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,1
8939,0,17,5,0,0,1,0,0,8,13,61,2,1,28,0,1
8940,0,2,7,0,1,0,0,0,0,4,0,0,0,0,0,0
8941,6,0,0,2,5,3,0,0,0,0,2,0,0,15,0,1
8942,3,16,4,0,0,4,2,1,0,4,0,3,1,18,16,0
8943,1,0,0,0,2,0,0,1,2,1,8,0,3,4,1,0
8944,2,3,1,2,0,1,0,0,0,2,0,0,0,2,0,1
8945,4,2,3,1,1,2,2,1,0,3,3,0,1,2,2,0
8946,1,1,0,0,1,0,0,2,1,0,0,0,0,11,1,0
8947,7,4,0,0,0,0,0,0,0,1,0,0,0,10,0,1
8948,3,7,6,0,3,18,2,0,1,0,0,2,2,43,13,0
8949,35,2,8,0,7,0,0,2,6,1,6,0,1,8,2,1
8950,0,0,6,0,0,0,0,0,5,0,0,0,0,0,1,0
8951,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
8952,1,0,1,0,0,9,0,0,0,4,0,1,0,9,0,0
8953,2,0,3,1,2,0,0,0,6,8,0,0,0,12,0,0
8954,2,2,30,1,1,0,0,0,0,0,2,0,0,4,0,0
8955,0,2,6,0,0,1,2,0,2,1,0,0,5,2,0,0
8956,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
8957,8,0,0,0,1,5,0,2,3,3,8,0,2,0,0,0
8958,4,2,17,2,0,3,1,0,7,2,2,0,1,10,2,0
8959,8,0,9,0,0,0,0,3,0,1,0,0,0,0,0,1
8960,6,1,0,0,4,1,2,1,0,1,1,3,1,3,0,0
8961,1,0,0,0,5,0,2,0,3,2,2,0,4,1,1,0
8962,0,0,0,1,0,0,0,0,3,3,4,0,1,0,2,1
8963,0,1,4,0,0,0,0,0,0,5,0,1,0,0,0,1
8964,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
8965,0,13,4,0,0,0,2,0,0,3,15,3,0,50,0,1
8966,0,2,20,0,0,0,0,0,1,2,0,0,0,9,1,0
8967,0,0,1,0,2,6,0,1,0,0,0,0,1,5,1,0
8968,1,0,9,0,0,0,0,0,0,1,0,0,0,6,0,0
8969,1,0,4,3,6,4,0,0,0,1,2,0,3,5,2,0
8970,3,0,9,3,2,0,0,0,0,2,2,0,0,2,0,1
8971,1,3,4,1,5,0,0,1,1,5,12,2,3,5,5,0
8972,2,6,2,0,1,0,0,1,15,9,3,0,0,36,1,0
8973,0,7,4,1,22,45,7,2,0,1,0,4,0,11,3,1
8974,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
8975,0,4,8,1,1,1,0,0,0,1,0,0,1,6,0,0
8976,0,1,1,0,0,4,0,0,0,2,0,2,0,10,1,1
8977,1,1,1,0,0,47,0,0,1,8,0,0,0,0,0,0
8978,2,4,20,0,0,0,3,1,1,0,7,0,1,5,6,0
8979,9,0,14,22,2,0,0,1,0,2,5,7,1,1,4,0
8980,0,0,62,1,0,9,0,0,2,1,1,1,0,4,73,0
8981,1,0,1,0,3,6,0,0,9,1,1,0,1,3,2,1
8982,1,0,1,0,2,0,0,0,7,2,3,0,0,11,2,1
8983,5,1,1,1,1,4,21,0,2,0,0,2,0,5,1,0
8984,7,3,21,2,2,0,0,11,24,3,5,0,27,32,0,1
8985,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
8986,0,2,1,0,4,1,0,0,2,0,1,0,0,3,0,1
8987,1,0,0,0,1,0,0,0,22,0,0,0,0,3,0,1
8988,0,0,4,0,0,0,0,1,1,0,0,0,0,0,0,1
8989,0,1,0,0,0,0,0,1,20,1,0,3,0,17,3,0
8990,0,1,0,1,0,2,0,0,0,2,0,0,0,6,3,1
8991,25,2,22,2,2,1,0,0,1,22,2,0,3,33,1,0
8992,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,1
8993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8994,6,2,0,3,2,5,0,3,1,0,0,0,30,42,2,0
8995,7,1,0,1,1,0,0,1,4,0,0,0,0,0,1,0
8996,1,0,4,1,1,2,2,1,4,6,0,0,0,1,5,0
8997,1,1,0,0,0,9,2,1,5,0,1,0,0,7,2,0
8998,0,0,3,1,6,1,0,0,2,4,1,0,0,1,0,0
8999,0,3,89,1,0,0,1,0,0,0,0,10,0,6,2,1
9000,4,0,0,0,2,1,0,0,1,0,1,0,0,1,0,0
9001,2,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0
9002,1,0,31,0,0,1,0,1,6,9,0,0,2,0,0,1
9003,0,1,8,2,1,3,2,0,0,7,0,0,1,7,0,0
9004,0,4,5,1,0,3,0,1,0,4,3,0,2,14,0,1
9005,1,5,0,0,7,0,0,0,11,0,0,0,0,57,0,0
9006,1,0,0,0,0,2,0,0,8,0,0,1,0,0,0,1
9007,3,1,12,0,2,0,2,0,0,2,0,0,0,1,1,1
9008,0,1,0,1,4,0,0,0,5,0,1,0,4,19,2,0
9009,1,2,1,3,0,0,0,1,0,7,0,1,0,18,0,1
9010,0,9,0,0,4,0,0,2,2,0,0,0,0,8,0,1
9011,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,1
9012,1,1,1,0,1,48,0,0,2,0,1,1,1,3,0,0
9013,8,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
9014,2,1,7,1,0,9,0,0,3,3,1,2,0,8,0,1
9015,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
9016,1,11,3,0,4,9,0,0,0,0,2,0,0,0,0,0
9017,0,8,7,1,0,4,7,1,0,27,0,2,0,8,0,0
9018,0,0,0,2,0,1,0,0,4,9,4,0,0,1,7,0
9019,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9020,0,3,27,0,1,0,0,0,0,0,1,0,0,94,0,0
9021,2,0,2,1,0,1,0,0,1,0,0,0,0,6,1,1
9022,2,0,3,0,0,0,0,1,3,4,0,0,2,2,2,0
9023,3,0,0,1,0,1,0,0,1,2,0,0,1,5,0,0
9024,6,0,4,1,0,33,1,0,1,1,0,0,1,2,0,1
9025,4,0,1,2,2,1,0,1,0,1,0,0,0,0,1,1
9026,3,0,0,1,0,0,1,0,0,3,0,0,2,2,0,1
9027,0,0,22,0,5,0,1,0,7,0,54,7,2,2,2,0
